"eventid","iyear","imonth","iday","country","country_txt","region","region_txt","city","latitude","longitude","multiple","success","suicide","attacktype1","attacktype1_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","natlty1","natlty1_txt","guncertain1","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weapdetail","nkill","nwound","ishostkid","ransom"
199608240001,1996,8,24,159,"Peru",3,"South America","Jarapa",-12.95,-74.56,0,1,0,9,"Unknown",14,"Private Citizens & Property",73,"Vehicles/Transportation",159,"Peru",0,13,"Unknown",,".",,1,1,0,0
199608240002,1996,8,24,185,"Spain",8,"Western Europe","Portonovo",42.39,-8.83,0,0,0,3,"Bombing/Explosion",14,"Private Citizens & Property",79,"Public Area (garden, parking lot, garage, beach, public building, camp)",185,"Spain",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199608240003,1996,8,24,214,"Ukraine",9,"Eastern Europe","Simferopol",44.95,34.1,0,1,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",214,"Ukraine",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,0,1,0
199608240004,1996,8,24,217,"United States",1,"North America","Akron",41.08,-81.51,0,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property",78,"Procession/Gathering (funeral, wedding, birthday, religious)",217,"United States",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,3,0,0
199608240005,1996,8,24,12,"Armenia",7,"Central Asia","Yerevan",40.18,44.52,0,1,0,1,"Assassination",1,"Business",,".",94,"Iran",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",2,0,0,0
199608240006,1996,8,24,45,"Colombia",3,"South America","Anza",6.3,-75.88,0,1,0,1,"Assassination",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified",45,"Colombia",0,5,"Firearms",5,"Unknown Gun Type","Firearm",10,0,0,0
199608240007,1996,8,24,45,"Colombia",3,"South America","Bogota",4.6,-74.08,0,1,0,6,"Hostage Taking (Kidnapping)",1,"Business",,".",75,"Germany",0,13,"Unknown",,".",,0,0,1,0
199608240008,1996,8,24,69,"France",8,"Western Europe","Unknown",41.92,8.74,1,1,0,3,"Bombing/Explosion",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199608240009,1996,8,24,69,"France",8,"Western Europe","Unknown",41.92,8.74,1,1,0,3,"Bombing/Explosion",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199608240010,1996,8,24,69,"France",8,"Western Europe","Unknown",41.92,8.74,1,1,0,3,"Bombing/Explosion",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199608240011,1996,8,24,69,"France",8,"Western Europe","Unknown",41.92,8.74,1,1,0,3,"Bombing/Explosion",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199608250001,1996,8,25,179,"Slovak Republic",9,"Eastern Europe","Bratislava",48.15,17.12,0,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property",73,"Vehicles/Transportation",179,"Slovak Republic",0,6,"Explosives/Bombs/Dynamite",15,"Vehicle","Explosive; Car bomb",0,0,0,0
199608250002,1996,8,25,185,"Spain",8,"Western Europe","Portonovo",42.39,-8.83,0,0,0,3,"Bombing/Explosion",14,"Private Citizens & Property",79,"Public Area (garden, parking lot, garage, beach, public building, camp)",185,"Spain",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199608250003,1996,8,25,186,"Sri Lanka",6,"South Asia","Mannar",8.98,79.91,0,1,0,1,"Assassination",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)",186,"Sri Lanka",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199608250004,1996,8,25,186,"Sri Lanka",6,"South Asia","Batticaloa district",7.72,81.7,0,1,0,2,"Armed Assault",3,"Police",22,"Police Building (headquarters, station, school)",186,"Sri Lanka",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199608250005,1996,8,25,205,"Thailand",5,"Southeast Asia","Mae Sot",16.72,98.57,0,1,0,9,"Unknown",3,"Police",23,"Police Patrol (including vehicles and convoys)",205,"Thailand",0,13,"Unknown",,".",,0,2,0,0
199608250006,1996,8,25,209,"Turkey",10,"Middle East & North Africa","Tunceli",39.11,39.55,0,1,0,1,"Assassination",17,"Terrorists/Non-State Militia",93,"Terrorist",209,"Turkey",0,13,"Unknown",,".",,3,0,0,0
199608250007,1996,8,25,209,"Turkey",10,"Middle East & North Africa","Istanbul",41.01,28.95,0,0,0,3,"Bombing/Explosion",19,"Transportation",103,"Bridge/Car Tunnel",209,"Turkey",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Bomb",0,0,0,0
199608250008,1996,8,25,213,"Uganda",11,"Sub-Saharan Africa","Bungatira",2.97,33.32,0,1,0,6,"Hostage Taking (Kidnapping)",8,"Educational Institution",49,"School/University/Educational Building",213,"Uganda",0,13,"Unknown",,".",,0,0,1,0
199608250009,1996,8,25,44,"China",4,"East Asia","Shanghai",31.23,121.48,0,1,0,1,"Assassination",14,"Private Citizens & Property",77,"Laborer (General)/Occupation Identified",44,"China",0,13,"Unknown",,".",,1,0,0,0
199608250010,1996,8,25,69,"France",8,"Western Europe","Prunelli-di-Fiumorbo",42.01,9.33,0,1,0,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199608250011,1996,8,25,60,"Egypt",10,"Middle East & North Africa","Mallawi",27.73,30.84,0,1,0,2,"Armed Assault",14,"Private Citizens & Property",76,"House/Apartment/Residence",60,"Egypt",0,5,"Firearms",5,"Unknown Gun Type","Firearm",4,1,0,0
199608250012,1996,8,25,83,"Guatemala",2,"Central America & Caribbean","Guatemala City",14.62,-90.53,0,1,0,6,"Hostage Taking (Kidnapping)",1,"Business",5,"Industrial/Textiles/Factory",83,"Guatemala",0,13,"Unknown",,".",,0,0,1,0
199608250013,1996,8,25,87,"Haiti",2,"Central America & Caribbean","Port-au-Prince",18.54,-72.34,0,1,0,3,"Bombing/Explosion",1,"Business",4,"Multinational Corporation",87,"Haiti",0,6,"Explosives/Bombs/Dynamite",7,"Grenade",,0,2,0,0
199608250014,1996,8,25,90,"Hungary",9,"Eastern Europe","Budapest",47.5,19.04,0,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property",74,"Marketplace/Plaza/Square",90,"Hungary",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199608260001,1996,8,26,130,"Mexico",1,"North America","Acapulco",16.86,-99.88,0,1,0,2,"Armed Assault",3,"Police",23,"Police Patrol (including vehicles and convoys)",130,"Mexico",0,5,"Firearms",2,"Automatic Weapon","Automatic firearm - AK-47",1,1,0,0
199608260002,1996,8,26,179,"Slovak Republic",9,"Eastern Europe","Bratislava",48.15,17.12,0,1,0,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce",179,"Slovak Republic",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199608260003,1996,8,26,195,"Sudan",11,"Sub-Saharan Africa","Khartoum",15.6,32.53,0,1,0,4,"Hijacking",6,"Airports & Aircraft",42,"Aircraft (not at an airport)",195,"Sudan",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,0,1,0
199608260004,1996,8,26,18,"Bahrain",10,"Middle East & North Africa","Manama",26.22,50.58,0,1,0,2,"Armed Assault",7,"Government (Diplomatic)",46,"Embassy/Consulate",167,"Russia",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,1,0,0
199608260005,1996,8,26,45,"Colombia",3,"South America","Sonson",5.71,-75.31,0,1,0,1,"Assassination",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified",45,"Colombia",0,5,"Firearms",5,"Unknown Gun Type","Firearm",3,0,0,0
199608260006,1996,8,26,45,"Colombia",3,"South America","Unknown",9.34,-73.65,0,1,0,6,"Hostage Taking (Kidnapping)",17,"Terrorists/Non-State Militia",93,"Terrorist",45,"Colombia",0,13,"Unknown",,".",,0,0,1,0
199608260007,1996,8,26,69,"France",8,"Western Europe","Figari",41.49,9.13,0,1,0,3,"Bombing/Explosion",1,"Business",,".",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199608270001,1996,8,27,186,"Sri Lanka",6,"South Asia","Vavuniya",8.74,80.48,0,1,0,3,"Bombing/Explosion",3,"Police",23,"Police Patrol (including vehicles and convoys)",186,"Sri Lanka",0,6,"Explosives/Bombs/Dynamite",7,"Grenade",,2,16,0,0
199608270002,1996,8,27,45,"Colombia",3,"South America","Peque",7.02,-75.91,0,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property",75,"Village/City/Town/Suburb",45,"Colombia",0,6,"Explosives/Bombs/Dynamite",11,"Projectile (rockets, mortars, RPGs, etc.)","Mortar",0,3,0,0
199608270003,1996,8,27,69,"France",8,"Western Europe","Bonifacio",41.39,9.16,0,1,0,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office",69,"France",1,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199608270004,1996,8,27,49,"Costa Rica",2,"Central America & Caribbean","Limon",9.99,-83.04,0,1,0,2,"Armed Assault",1,"Business",7,"Retail/Grocery/Bakery",49,"Costa Rica",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,4,0,0
199608270005,1996,8,27,60,"Egypt",10,"Middle East & North Africa","Ataka",27.73,30.85,0,1,0,1,"Assassination",3,"Police",25,"Police Security Forces/Officers",60,"Egypt",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199608270007,1996,8,27,87,"Haiti",2,"Central America & Caribbean","Petionville",18.51,-72.29,0,0,0,3,"Bombing/Explosion",1,"Business",7,"Retail/Grocery/Bakery",87,"Haiti",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199608270008,1996,8,27,93,"Indonesia",5,"Southeast Asia","Surabaya",-7.29,112.73,0,1,0,2,"Armed Assault",7,"Government (Diplomatic)",45,"Diplomatic Personnel (outside of embassy, consulate)",217,"United States",0,8,"Incendiary",,".",,0,0,0,0
199608280001,1996,8,28,130,"Mexico",1,"North America","Chilpancingo",17.55,-99.5,0,1,0,2,"Armed Assault",3,"Police",25,"Police Security Forces/Officers",130,"Mexico",0,5,"Firearms",5,"Unknown Gun Type","Firearm",2,2,0,0
199608280002,1996,8,28,130,"Mexico",1,"North America","Tlaxiaco",17.27,-97.68,0,1,0,2,"Armed Assault",3,"Police",25,"Police Security Forces/Officers",130,"Mexico",0,5,"Firearms",5,"Unknown Gun Type","Firearm",3,11,0,0
199608280003,1996,8,28,130,"Mexico",1,"North America","Oaxaca",17.05,-96.71,0,1,0,2,"Armed Assault",4,"Military",27,"Military Barracks/Base/Headquarters/Checkpost",130,"Mexico",0,5,"Firearms",5,"Unknown Gun Type","Firearm",7,11,0,0
199608280004,1996,8,28,130,"Mexico",1,"North America","Chilpancingo",17.55,-99.5,0,1,0,2,"Armed Assault",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)",130,"Mexico",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,5,0,0
199608280005,1996,8,28,155,"West Bank and Gaza Strip",10,"Middle East & North Africa","Kiryat Arba",31.53,35.12,0,1,0,2,"Armed Assault",19,"Transportation",99,"Bus (excluding tourists)",97,"Israel",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,2,0,0
199608280006,1996,8,28,160,"Philippines",5,"Southeast Asia","Unknown",6.51,124.86,0,1,0,2,"Armed Assault",4,"Military",29,"Military Unit/Patrol/Convoy",160,"Philippines",0,5,"Firearms",5,"Unknown Gun Type","Firearm",7,1,0,0
199608280007,1996,8,28,235,"Yugoslavia",9,"Eastern Europe","Donje Ljupce",42.8,21.16,0,1,0,1,"Assassination",3,"Police",25,"Police Security Forces/Officers",5,"Albania",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",1,0,0,0
199608280008,1996,8,28,235,"Yugoslavia",9,"Eastern Europe","Celopek",42.51,21.18,0,1,0,3,"Bombing/Explosion",3,"Police",22,"Police Building (headquarters, station, school)",235,"Yugoslavia",1,6,"Explosives/Bombs/Dynamite",7,"Grenade","Grenade",0,0,0,0
199608280010,1996,8,28,45,"Colombia",3,"South America","Chiriguana",9.36,-73.6,0,1,0,6,"Hostage Taking (Kidnapping)",3,"Police",25,"Police Security Forces/Officers",45,"Colombia",0,13,"Unknown",,".",,0,0,1,0
199608280012,1996,8,28,69,"France",8,"Western Europe","Prunelli-di-Fiumorbo",42.01,9.33,0,1,0,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,1,0,0
199608280013,1996,8,28,69,"France",8,"Western Europe","Porto-Vecchio",41.59,9.28,0,1,0,3,"Bombing/Explosion",1,"Business",,".",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199608290001,1996,8,29,110,"Lebanon",10,"Middle East & North Africa","Blat",33.39,35.6,0,1,0,3,"Bombing/Explosion",4,"Military",29,"Military Unit/Patrol/Convoy",97,"Israel",0,6,"Explosives/Bombs/Dynamite",11,"Projectile (rockets, mortars, RPGs, etc.)","Rocket",1,1,0,0
199608290002,1996,8,29,130,"Mexico",1,"North America","Huatulco",15.83,-96.32,0,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property",68,"Named Civilian",130,"Mexico",0,5,"Firearms",2,"Automatic Weapon","Automatic firearm - AK-47",0,0,1,0
199608290003,1996,8,29,186,"Sri Lanka",6,"South Asia","Panadura",6.73,79.92,0,1,0,2,"Armed Assault",3,"Police",22,"Police Building (headquarters, station, school)",186,"Sri Lanka",0,5,"Firearms",5,"Unknown Gun Type","Firearm",29,15,0,0
199608290004,1996,8,29,11,"Argentina",3,"South America","Buenos Aires",-34.6,-58.38,0,0,0,3,"Bombing/Explosion",1,"Business",7,"Retail/Grocery/Bakery",11,"Argentina",0,6,"Explosives/Bombs/Dynamite",14,"Time Fuse","Pipe bomb",0,0,0,0
199608290005,1996,8,29,11,"Argentina",3,"South America","Buenos Aires",-34.6,-58.38,0,1,0,3,"Bombing/Explosion",1,"Business",7,"Retail/Grocery/Bakery",11,"Argentina",0,6,"Explosives/Bombs/Dynamite",14,"Time Fuse","Bomb - timed",0,0,0,0
199608290006,1996,8,29,45,"Colombia",3,"South America","Jerusalen",4.56,-74.7,0,1,0,9,"Unknown",14,"Private Citizens & Property",75,"Village/City/Town/Suburb",45,"Colombia",0,13,"Unknown",,".",,2,0,0,0
199608290007,1996,8,29,69,"France",8,"Western Europe","Ajaccio",41.92,8.74,0,0,0,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199608290008,1996,8,29,69,"France",8,"Western Europe","Ajaccio",41.92,8.74,0,1,0,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199608300001,1996,8,30,130,"Mexico",1,"North America","Tacambaro",19.23,-101.46,0,1,0,2,"Armed Assault",4,"Military",29,"Military Unit/Patrol/Convoy",130,"Mexico",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,2,0,0
199608300002,1996,8,30,6,"Algeria",10,"Middle East & North Africa","Staoueli",36.75,2.89,0,1,0,3,"Bombing/Explosion",1,"Business",2,"Restaurant/Bar/Caf�",6,"Algeria",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Bomb",2,6,0,0
199608300003,1996,8,30,45,"Colombia",3,"South America","Cepita",6.75,-72.97,0,1,0,2,"Armed Assault",14,"Private Citizens & Property",75,"Village/City/Town/Suburb",45,"Colombia",0,5,"Firearms",5,"Unknown Gun Type","Firearm",5,0,0,0
199608300004,1996,8,30,45,"Colombia",3,"South America","Bogota",4.6,-74.08,1,1,0,9,"Unknown",3,"Police",25,"Police Security Forces/Officers",45,"Colombia",0,13,"Unknown",,".",,5,3,0,0
199608300005,1996,8,30,45,"Colombia",3,"South America","Bogota",4.6,-74.08,1,1,0,9,"Unknown",3,"Police",25,"Police Security Forces/Officers",45,"Colombia",0,13,"Unknown",,".",,5,3,0,0
199608300006,1996,8,30,45,"Colombia",3,"South America","Bogota",4.6,-74.08,1,1,0,9,"Unknown",3,"Police",25,"Police Security Forces/Officers",45,"Colombia",0,13,"Unknown",,".",,5,3,0,0
199608300007,1996,8,30,45,"Colombia",3,"South America","Unknown",5.03,-74.03,1,1,0,9,"Unknown",14,"Private Citizens & Property",75,"Village/City/Town/Suburb",45,"Colombia",0,13,"Unknown",,".",,2,0,0,0
199608300008,1996,8,30,45,"Colombia",3,"South America","Unknown",5.03,-74.03,1,1,0,9,"Unknown",14,"Private Citizens & Property",75,"Village/City/Town/Suburb",45,"Colombia",0,13,"Unknown",,".",,2,0,0,0
199608300009,1996,8,30,45,"Colombia",3,"South America","Unknown",5.03,-74.03,1,1,0,9,"Unknown",14,"Private Citizens & Property",75,"Village/City/Town/Suburb",45,"Colombia",0,13,"Unknown",,".",,2,0,0,0
199608300010,1996,8,30,45,"Colombia",3,"South America","Capitanejo",6.53,-72.7,0,1,0,9,"Unknown",14,"Private Citizens & Property",75,"Village/City/Town/Suburb",45,"Colombia",0,13,"Unknown",,".",,10,0,0,0
199608300011,1996,8,30,69,"France",8,"Western Europe","Zigliara",41.85,8.99,0,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property",76,"House/Apartment/Residence",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199608310001,1996,8,31,155,"West Bank and Gaza Strip",10,"Middle East & North Africa","Baka El Sharqia",32.41,35.07,0,1,0,2,"Armed Assault",1,"Business",7,"Retail/Grocery/Bakery",166,"Romania",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,2,0,0
199608310002,1996,8,31,69,"France",8,"Western Europe","Aleria",42.1,9.51,0,1,0,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199608310003,1996,8,31,87,"Haiti",2,"Central America & Caribbean","Port-au-Prince",18.54,-72.34,0,0,0,3,"Bombing/Explosion",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified",87,"Haiti",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199608310004,1996,8,31,217,"United States",1,"North America","Piperton",35.05,-89.62,0,1,0,7,"Facility/Infrastructure Attack",1,"Business",9,"Farm/Ranch",217,"United States",0,8,"Incendiary",20,"Gasoline or Alcohol",,0,0,0,0
199609000001,1996,9,0,69,"France",8,"Western Europe","Unknown",41.92,8.74,1,1,0,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199609000002,1996,9,0,69,"France",8,"Western Europe","Unknown",41.92,8.74,1,1,0,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199609000003,1996,9,0,69,"France",8,"Western Europe","Unknown",41.92,8.74,1,1,0,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199609000004,1996,9,0,69,"France",8,"Western Europe","Unknown",41.92,8.74,1,1,0,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199609000005,1996,9,0,69,"France",8,"Western Europe","Unknown",41.92,8.74,1,1,0,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199609000006,1996,9,0,69,"France",8,"Western Europe","Unknown",41.92,8.74,1,1,0,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199609010001,1996,9,1,217,"United States",1,"North America","Broken Arrow",36.05,-95.79,0,1,0,3,"Bombing/Explosion",5,"Abortion Related",40,"Clinics",217,"United States",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199609010002,1996,9,1,69,"France",8,"Western Europe","Ajaccio",41.92,8.74,0,0,0,3,"Bombing/Explosion",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",69,"France",1,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199609020001,1996,9,2,603,"United Kingdom",8,"Western Europe","Belfast",54.6,-5.93,0,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property",84,"Political Party Member/Rally",216,"Great Britain",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,2,0,0
199609020002,1996,9,2,153,"Pakistan",6,"South Asia","Rabwah",31.75,72.92,0,1,0,3,"Bombing/Explosion",15,"Religious Figures/Institutions",86,"Place of Worship",153,"Pakistan",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,13,0,0
199609020003,1996,9,2,186,"Sri Lanka",6,"South Asia","Kattankudy",7.69,81.73,0,0,0,3,"Bombing/Explosion",3,"Police",24,"Police Checkpoint",186,"Sri Lanka",1,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199609020004,1996,9,2,45,"Colombia",3,"South America","Unknown",,,0,1,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",45,"Colombia",0,13,"Unknown",,".",,0,0,1,0
